,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1387,0.1214,0.0006,0.0043,0.0112,0.0768,0.0861,0.0168,Anda (BL)
1,Local Economy Growth,-,0.2648,0.1033,0.0016,0.0036,0.0019,0.0322,0.0110,0.0,Anda (BL)
2,Active Establishments in the Locality,-,-,-,0.1813,0.0017,0.1257,0.2283,1.0474,0.2611,Anda (BL)
3,Safety Compliant Business,-,-,-,0.0391,0.0450,0.0341,0.6985,0.5620,0.3807,Anda (BL)
4,Employment Generation,-,0.3466,0.1616,0.1851,0.0535,0.0810,0.7199,0.3324,0.2971,Anda (BL)
5,Cost of Living,-,3.2051,2.9167,1.2500,1.8981,1.2500,1.6393,2.2500,1.3947,Anda (BL)
6,Cost of Doing Business,-,2.7094,3.4279,1.9524,2.0053,2.0630,2.0620,2.2198,1.61,Anda (BL)
7,Financial Deepening,-,0.5650,0.6173,0.1587,0.0545,0.1550,0.3487,0.4639,0.0444,Anda (BL)
8,Productivity,-,0.0053,0.0060,0.0004,0.0062,0.0710,0.4272,0.1823,0.2128,Anda (BL)
9,Presence of Business and Professional Organizations,-,0.0000,0.3125,0.0226,0.0000,0.0009,0.0027,0.0425,0.0026,Anda (BL)
10,Compliance to National Directives,-,0.0000,3.1650,2.2039,0.0000,2.4994,2.4653,2.3214,1.8182,Anda (BL)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,1.8750,0.0,Anda (BL)
12,Compliance to ARTA Citizens Charter,-,1.3115,2.1370,2.3816,0.0000,2.4512,2.3958,2.3492,2.0,Anda (BL)
13,Capacity to Generate Local Resource,-,1.8230,0.0912,0.0606,0.0000,0.1059,0.8837,0.0161,0.013,Anda (BL)
14,Capacity of Health Services,-,0.0540,0.0685,0.0930,0.0000,0.0207,0.1016,0.0429,0.0001,Anda (BL)
15,Capacity of School Services,-,0.1712,0.3892,0.1822,0.0000,0.2307,0.1940,0.0700,0.02,Anda (BL)
16,Recognition of Performance,-,0.5556,0.2381,0.1822,0.0000,0.0000,0.0833,0.1310,0.0903,Anda (BL)
17,Getting Business Permits,-,-,1.1111,1.4539,0.0000,1.5412,1.3681,1.9097,1.0,Anda (BL)
18,Peace and Order,-,0.2257,0.1677,0.3463,0.0000,0.1959,0.4825,0.2292,0.0001,Anda (BL)
19,Social Protection,-,-,0.0164,0.1120,0.0000,0.8757,0.2548,1.4383,0.1788,Anda (BL)
20,Road Network,-,0.0003,0.0021,0.0005,0.0000,0.0326,0.0057,0.0257,0.0,Anda (BL)
21,Distance to Ports,-,1.6065,2.8669,2.3188,0.0000,2.1354,2.0534,1.7995,1.3088,Anda (BL)
22,Availability of Basic Utilities,-,3.3333,3.3333,1.2500,0.0000,2.3750,2.4438,2.4438,0.2666,Anda (BL)
23,Transportation Vehicles,-,0.0571,0.0555,0.0234,0.0000,0.0091,0.0054,0.0326,0.0372,Anda (BL)
24,Education,-,0.1406,0.2101,0.1404,0.0000,0.0603,0.1480,0.2058,0.1134,Anda (BL)
25,Health,-,0.0422,0.0375,0.0412,0.0000,0.0226,0.0031,0.0140,0.0407,Anda (BL)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0541,0.0441,0.4081,0.0,Anda (BL)
27,Accommodation Capacity,-,0.3659,0.1961,0.0152,0.0000,0.0000,0.0791,0.6250,0.2272,Anda (BL)
28,Information Technology Capacity,-,0.7564,1.2011,0.3770,0.0000,0.3221,1.2917,0.5357,0.625,Anda (BL)
29,Financial Technology Capacity,-,0.0000,0.6667,0.5000,0.0000,0.4688,0.3846,0.2841,0.2857,Anda (BL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4865,2.4615,1.9444,Anda (BL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.3333,2.4048,1.9998,Anda (BL)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.3214,1.0714,0.0000,1.0213,Anda (BL)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2689,1.1212,Anda (BL)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0847,0.0771,0.0031,0.0015,Anda (BL)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Anda (BL)
36,Emergency Infrastructure,-,-,-,0.0397,0.0000,0.0785,0.2189,0.2020,0.1689,Anda (BL)
37,Utilities,-,-,-,0.0290,0.0000,1.8683,1.2529,0.7935,1.5047,Anda (BL)
38,Employed Population,-,-,-,0.2300,0.0000,0.0207,0.0000,0.0000,0.0,Anda (BL)
39,Sanitary System,-,-,-,1.0111,0.0000,1.5076,2.0030,1.8817,1.5002,Anda (BL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.6667,Anda (BL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Anda (BL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Anda (BL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0222,Anda (BL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Anda (BL)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1,Anda (BL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Anda (BL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Anda (BL)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Anda (BL)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Anda (BL)
