0,Aborlan,13.33
864,Mamasapano,72.64
865,Mambajao,21.44
866,Mamburao,13.17
867,Mambusao,4.8
868,Manabo,16.72
869,Manaoag,9.37
870,Manapla,23.95
871,Manay,37.07
872,Mandaluyong,2.2
873,Mandaon,32.38
874,Mandaue,13.1
875,Mangaldan,8.98
876,Mangatarem,14.64
877,Mangudadatu,52
878,Manila,7.5
879,Manito,37.21
880,Manjuyod,25.1
881,Mankayan,10.35
882,Manolo Fortich,23.07
883,Mansalay,23.3
884,Manticao,17.67
885,Manukan,49.22
886,Mapanas,42.53
887,Mapandan,12.16
888,Mapun,18.81
889,Marabut,27.43
890,Maragondon,6.14
891,Maragusan,22.74
892,Maramag,23.43
893,Marantao,67.27
894,Marawi,63.18
895,Marcos,5
896,Margosatubig,32.3
897,Maria,24.9
898,Maria Aurora,11.98
899,Maribojoc,10.8
900,Marihatag,37.82
901,Marikina,4.8
902,Marilao,3.6
903,Maripipi,20.42
904,Mariveles,4.9
905,Marogong,86.57
906,Masbate,10.24
907,Masinloc,19.55
908,Masiu,9.6
909,Maslog,74.91
910,Masantol,73.43
911,Mataasnakahoy,9.17
912,Matag-Ob,29.18
913,Matalam,35.9
914,Matalom,26.51
915,Matanao,21.02
916,Matanog,64.66
917,Mati,21.51
918,Matnog,37.12
919,Matuguinao,39.77
920,Matungao,40.96
921,Mauban,7.95
922,Mawab,18.05
923,Mayantoc,6.88
924,Maydolong,46.41
925,Mayorga,29.56
926,Mayoyao,17.41
927,Medellin,20.2
928,Medina,18.16
929,Mendez,9.23
930,Mercedes,37.91
931,Mercedes (ES),36.88
932,Merida,22.99
933,Mexico,4.6
934,Meycauayan,5.17
935,Miag-ao,17.43
936,Midsalip,45.32
937,Midsayap,24.7
938,Milagros,36.37
939,Milaor,17.67
940,Mina,16.07
941,Minalabac,32.21
942,Minalin,6.16
943,Minglanilla,7.7
944,Mlang,20.6
945,Moalboal,16.9
946,Mobo,24.67
947,Mogpog,12.08
948,Moises Padilla,32.3
949,Molave,18.59
950,Moncada,7.25
951,Mondragon,39.53
952,Monkayo,28.04
953,Monreal,39.78
954,Montevista,27.85
955,Morong (BN),3.81
956,Morong (RL),9.99
957,Motiong,30.86
958,Mulanay,21.14
959,Mulondo,78.19
960,Munai,36.34
961,Muntinlupa,21.26
962,Murcia,46.77
963,Mutia,5.52
964,Naawan,16.66
965,Nabas,16.9
966,Nabua,15.52
967,Nabunturan,17.5
968,Naga (CS),32.79
969,Naga (CU),15.3
970,Naga (ZS),9.12
971,Nagbukel,6.52
972,Nagcarlan,2.37
973,Nagtipunan,22.34
974,Naguilian (IA),14.16
975,Naguilian (LU),2.81
976,Naic,6.03
977,Nampicuan,6.62
978,Narra,10.34
979,Narvacan,6.21
980,Nasipit,19.68
981,Nasugbu,13.21
982,Natividad,11.44
983,Natonin,23.07
984,Naujan,12.41
985,Naval,22.86
986,Navotas,13.8
987,New Bataan,25.6
988,New Corella,19.58
989,New Lucena,12.02
990,New Washington,11.35
991,Norala,24.6
992,Northern Kabuntalan,65.5
993,Norzagaray,8.24
994,Noveleta,4.07
995,Nueva Era,6.1
996,Nueva Valencia,15.22
997,Numancia,6.61
998,Nunungan,44.22
999,Oas,34.21
1000,Obando,4.66
1001,Ocampo,30.99
1002,Odiongan,9.6
1003,Old Panamao,84.72
1004,Olongapo,12.3
1005,Olutanga,36.62
1006,Omar,79.37
1007,Opol,12.66
1008,Orani,6.66
1009,Oras,55.22
1010,Orion,8.5
1011,Ormoc,22.12
1012,Oroquieta,15.55
1013,Oslob,22.6
1014,Oton,11.65
1015,Ozamiz,21.12
1016,Padada,9.49
1017,Padre Burgos (QN),8.01
1018,Padre Burgos (SL),23.98
1019,Padre Garcia,20.91
1020,Paete,5.39
1021,Pagadian,14.07
1022,Pagagawan,67.54
1023,Pagalungan,61.15
1024,Pagayawan,89.55
1025,Pagbilao,6.31
1026,Paglat,72.77
1027,Pagsanghan,29.18
1028,Pagsanjan,2.34
1029,Pagudpud,5.68
1030,Pakil,3.34
1031,Palanan,31.3
1032,Palanas,30.5
1033,Palapag,39.99
1034,Palauig,10.32
1035,Palayan,5.83
1036,Palimbang,60.5
1037,Palo,18.55
1038,Palompon,20.82
1039,Paluan,22.64
1040,Pambujan,44.68
1041,Pamplona (CG),30.83
1042,Pamplona (CS),16.4
1043,Pamplona (NR),25.6
1044,Panabo,8.65
1045,Panaon,18.08
1046,Panay,6.16
1047,Pandag,70.18
1048,Pandami,70.07
1049,Pandan (AE),22.75
1050,Pandan (CT),18.72
1051,Pandi,7.09
1052,Panganiban,21.93
1053,Pangantucan,31.7
1054,Pangil,5.8
1055,Panglao,12.6
1056,Panglima Estino,85.35
1057,Panglima Sugala,27.52
1058,Pangutaran,76.75
1059,Paniqui,4.58
1060,Panitan,4.8
1061,Pantabangan,16.01
1062,Pantao Ragat,42.51
1063,Pantar,36.74
1064,Pantukan,27.77
1065,Panukulan,22.3
1066,Paoay,4.51
1067,Paombong,5.18
1068,Paracale,37.61
1069,Paracelis,30.63
1070,Paranas,26.44
1071,Parang (MA),77.17
1072,Parang (SU),49.06
1073,Paranaque,6.5
1074,Pasacao,32.75
1075,Pasay,8
1076,Pasig,5.1
1077,Pasil,18.15
1078,Passi,21.11
1079,Pastrana,28.48
1080,Pasuquin,5.46
1081,Pata,87.31
1082,Pateros,6
1083,Patikul,59.06
1084,Patnanungan,24.14
1085,Patnongon,21.94
1086,Pavia,7.81
1087,Payao,38.8
1088,Perez,21.48
1089,Penablanca,27.72
1090,Penaranda,4.25
1091,Penarrubia,16.17
1092,Piagapo,83.94
1093,Piat,12.87
1094,Picong,86.62
1095,Piddig,5.59
1096,Pidigan,15.22
1097,Pigcawayan,33.2
1098,Pikit,44
1099,Pila,2.37
1100,Pilar (AA),19.29
1101,Pilar (BN),23.5
1102,Pilar (BL),31.3
1103,Pilar (CZ),37.41
1104,Pilar (CU),37.1
1105,Pilar (SO),7.29
1106,Pilar (SN),8.88
1107,Pili,16.06
1108,Pililla,5.14
1109,Pinabacdao,30.41
1110,Pinamalayan,11.43
1111,Pinamungajan,24
1112,Pinili,6.01
1113,Pintuyan,27.26
1114,Pinukpuk,20.31
1115,Pio Duran,37.47
1116,Pio V Corpuz,29.74
1117,Pitogo (QN),36.89
1118,Pitogo (ZR),8.67
1119,Pinan,46.49
1120,Placer (MS),33.12
1121,Placer (SN),32.65
1122,Plaridel (BU),23.75
1123,Plaridel (MC),7.27
1124,Plaridel (QN),4.2
1125,Pola,14.88
1126,Polanco,42.42
1127,Polangui,21.34
1128,Polillo,10.74
1129,Polomolok,15
1130,Pontevedra (CZ),6.05
1131,Pontevedra (NO),12.47
1132,Poona Bayabao,72.26
1133,Poona Piagapo,51.39
1134,Porac,5.6
1135,Poro,21
1136,Pototan,15.35
1137,Pozorrubio,7.71
1138,Presentacion,36.5
1139,President Garcia,55.62
1140,President Quirino,38.02
1141,President Roxas (CZ),26.7
1142,President Roxas (NC),6.89
1143,Roxas (ZN),37.5
1144,Prieto Diaz,33.99
1145,Prosperidad,34.23
1146,Pualas,75.91
1147,Pudtol,21.01
1148,Puerto Galera,13.25
1149,Puerto Princesa,6.1
1150,Pugo,3.16
1151,Pulilan,4.59
1152,Pulupandan,7.7
1153,Pura,5.59
1154,Quezon (BK),18.78
1155,Quezon (IA),16.98
1156,Quezon (MM),14.78
1157,Quezon (NE),5.87
1158,Quezon (NV),29.83
1159,Quezon (PN),22.73
1160,Quezon (QN),4.02
1161,Quinapondan,51.27
1162,Quirino (IS),15.59
1163,Quirino (IA),10.97
1164,Ragay,30.41
1165,Rajah Buayan,73.25
1166,Ramon,13.4
1167,Ramon Magsaysay,32.62
1168,Ramos,8.46
1169,Rapu-Rapu,42.71
1170,Real,8.71
1171,Reina Mercedes,14.99
1172,Remedios T. Romualdez,27.74
1173,Rizal (CG),32.16
1174,Rizal (KA),21.29
1175,Rizal (LA),39.54
1176,Rizal (NE),1.56
1177,Rizal (OM),20.13
1178,Rizal (PN),7.35
1179,Rizal (ZN),11.87
1180,Rodriguez,5.62
1181,Romblon,21.71
1182,Ronda,21.2
1183,Rosales,11.84
1184,Rosario (AS),5.21
1185,Rosario (BS),3.55
1186,Rosario (CE),35.42
1187,Rosario (LU),11.92
1188,Rosario (NS),32.98
1189,R.T. Lim,32.26
1190,Roxas (CZ),16.44
1191,Roxas (IA),10.78
1192,Roxas (OR),13.47
1193,Roxas (PN),7.32
1194,Sabangan,14.04
1195,Sablan,8.71
1196,Sablayan,12.84
1197,Sabtang,21.71
1198,Sadanga,21.65
1199,Sagada,12.62
1200,Sagay (CM),32.7
1201,Sagay (NO),24.1
1202,Sagbayan,21.5
1203,Saguday,9.94
1204,Saguiaran,75.26
1205,Sagnay,33.93
1206,Saint Bernard,25.48
1207,Salay,17.25
1208,Salcedo (ES),44.9
1209,Salcedo (IS),7.41
1210,Sallapadan,19.96
1211,Salug,49.39
1212,Salvador,29.11
1213,Salvador Benedicto,32.4
1214,Samal,7.27
1215,Samboan,21.6
1216,Sampaloc,12.56
1217,San Agustin (IA),1.97
1218,San Agustin (RN),31.97
1219,San Agustin (SS),25.35
1220,San Andres (CT),12.36
1221,San Andres (QN),21.84
1222,San Andres (RN),20.68
1223,San Antonio (NS),25.49
1224,San Antonio (NE),5.8
1225,San Antonio (QN),26.81
1226,San Antonio (ZA),7.29
1227,San Benito,16.5
1228,San Carlos (NO),38.74
1229,San Carlos (PS),12.73
1230,Sanchez-Mira,28.05
1231,San Clemente,5.06
1232,San Dionisio,26.74
1233,San Emilio,10.78
1234,San Enrique (IO),10.37
1235,San Enrique (NO),22.18
1236,San Esteban,4.84
1237,San Fabian,11.46
1238,San Felipe,9.27
1239,San Fernando (BK),36.31
1240,San Fernando (CS),15
1241,San Fernando (CU),29.28
1242,San Fernando (LU),28.04
1243,San Fernando (MS),27.2
1244,San Fernando (PA),3.61
1245,San Fernando (RN),1.27
1246,San Francisco (AS),25.69
1247,San Francisco (CU),31.7
1248,San Francisco (QN),27.47
1249,San Francisco (SL),32.09
1250,San Francisco (SN),24.15
1251,San Gabriel,5.79
1252,San Guillermo,27.2
1253,San Ildefonso (BU),5.54
1254,San Ildefonso (IS),3.84
1255,San Isidro (AA),25.12
1256,San Isidro (BL),25.8
1257,San Isidro (DN),32.55
1258,San Isidro (DO),31.24
1259,San Isidro (IA),4.63
1260,San Isidro (LE),36.79
1261,San Isidro (NS),11.97
1262,San Isidro (NE),20.3
1263,San Isidro (SN),32.7
1264,San Jacinto (MS),13.33
1265,San Jacinto (PS),27.07
1266,San Joaquin,26.15
1267,San Jorge,29.58
1268,San Jose (AE),27.94
1269,San Jose (BS),15.27
1270,San Jose (CS),32.1
1271,San Jose (DI),12.06
1272,San Jose (NR),10.36
1273,San Jose (NS),24.91
1274,San Jose (NE),9.24
1275,San Jose (OM),17.1
1276,San Jose (RN),27.63
1277,San Jose (TC),4.61
1278,San Jose De Buan,4.64
1279,San Jose Del Monte,38.77
1280,San Juan (AA),13.04
1281,San Juan (BS),13
1282,San Juan (IS),1.82
1283,San Juan (LU),4.86
1284,San Juan (MM),22.17
1285,San Juan (SR),24.48
1286,San Juan (SL),2.9
1287,San Julian,48.41
1288,San Leonardo,5.14
1289,San Lorenzo,15.9
1290,San Lorenzo Ruiz,31.61
1291,San Luis (AS),10.93
1292,San Luis (AU),6.01
1293,San Luis (BS),15.67
1294,San Luis (PA),47.33
1295,San Manuel (IA),13.69
1296,San Manuel (PS),9.91
1297,San Manuel (TC),8.76
1298,San Marcelino,9.06
1299,San Mariano,23.09
1300,San Mateo (IA),4.22
1301,San Mateo (RL),10.66
1302,San Miguel (BL),13.99
1303,San Miguel (BU),32.74
1304,San Miguel (CT),33.22
1305,San Miguel (IO),6.51
1306,San Miguel (LE),38.78
1307,San Miguel (SS),27.1
1308,San Miguel (ZR),26.74
1309,San Narciso (QN),5
1310,San Narciso (ZA),23.22
1311,San Nicolas (BS),3.99
1312,San Nicolas (IN),19.62
1313,San Nicolas (PS),2.91
1314,San Pablo (IA),38.78
1315,San Pablo (LA),18.78
1316,San Pablo (ZR),2.1
1317,San Pascual (BS),38.21
1318,San Pascual (MS),7.53
1319,San Pedro,1.99
1320,San Policarpo,55.81
1321,San Quintin (AA),11.68
1322,San Quintin (PS),14.83
1323,San Rafael (BU),21.32
1324,San Rafael (IO),4.45
1325,San Remigio (AE),33.09
1326,San Remigio (CU),15.9
1327,San Ricardo,30.64
1328,San Roque,44.11
1329,San Sebastian,27.76
1330,San Simon,5.58
1331,San Teodoro,16.53
1332,Santiago (AN),28.72
1333,Santiago (IS),5.67
1334,Santiago (IA),12.33
1335,San Vicente (CN),18.91
1336,San Vicente (IS),27.21
1337,San Vicente (NS),37.31
1338,San Vicente (PN),3.33
1339,Sapad,25.1
1340,Sapang Dalaga,35.35
1341,Sapa-Sapa,24.76
1342,Sapi-An,8.96
1343,Sara,19.81
1344,Sarangani,35.47
1345,Sariaya,6.34
1346,Sarrat,4.66
1347,Sasmuan,6.07
1348,Science City of Munoz,5.5
1349,Sebaste,21.17
1350,Senator Ninoy Aquino,38.2
1351,Sergio Osmena,59.19
1352,Sevilla,22.1
1353,Shariff Aguak,62.85
1354,Shariff Saydona Mustapha,66.3
1355,Siasi,70.93
1356,Siaton,30.7
1357,Siay,33.02
1358,Siayan,61.95
1359,Sibagat,40.23
1360,Sibalom,17.67
1361,Sibonga,18.6
1362,Sibuco,58.59
1363,Sibulan,10.9
1364,Sibunag,14.57
1365,Sibutad,46.34
1366,Sibutu,20.89
1367,Sierra Bullones,27.3
1368,Sigay,9.47
1369,Sigma,6.38
1370,Sikatuna,15.6
1371,Silago,26.77
1372,Silang,5.8
1373,Silay,17.6
1374,Silvino Lobos,56.94
1375,Simunul,14.64
1376,Sinacaban,24.19
1377,Sinait,5.64
1378,Sindangan,37.1
1379,Siniloan,2.97
1380,Siocon,51.36
1381,Sipalay,23.53
1382,Sipocot,29.11
1383,Siquijor,13.1
1384,Sirawai,57.61
1385,Siruma,37.77
1386,Sison (PS),12.33
1387,Sison (SN),36.24
1388,Sitangkai,24.03
1389,Socorro (OR),31.97
1390,Socorro (SN),13.72
1391,Sofronio Espanola,17.35
1392,Sogod (CU),27.22
1393,Sogod (SL),19.2
1394,Solana,10.72
1395,Solano,6.95
1396,Solsona,6.19
1397,Sominot,38.4
1398,Sorsogon,18.07
1399,South Ubian,16.43
1400,South Upi,60.4
1401,Santa,4.78
1402,Santa Ana (CG),6.18
1403,Santa Ana (PA),13.87
1404,Santa Barbara (IO),11.38
1405,Santa Barbara (PS),9.99
1406,Santa Catalina (IS),5.87
1407,Santa Catalina (NR),28.6
1408,Santa Cruz (DS),6.94
1409,Santa Cruz (IS),20.71
1410,Santa Cruz (LA),1.98
1411,Santa Cruz (ME),13.54
1412,Santa Cruz (OM),2.36
1413,Santa Cruz (ZA),9.6
1414,Santa Elena,35.79
1415,Santa Fe (CU),26.52
1416,Santa Fe (LE),24.9
1417,Santa Fe (NV),17.65
1418,Santa Fe (RN),27.92
1419,Santa Ignacia,5.53
1420,Santa Josefa,30.96
1421,Santa Lucia,6.28
1422,Santa Magdalena,32.78
1423,Santa Marcela,12.2
1424,Santa Margarita,25.49
1425,Santa Maria (BU),4.73
1426,Santa Maria (DS),4.58
1427,Santa Maria (IS),31.7
1428,Santa Maria (IA),19.43
1429,Santa Maria (LA),6.18
1430,Santa Maria (PS),21.82
1431,Santa Maria (Imelda),11.08
1432,Santa Monica,33.65
1433,Santander,18.7
1434,Santa Praxedes,12.23
1435,Santa Rita (PA),4.1
1436,Santa Rita (WS),34.41
1437,Santa Rosa (LA),4.01
1438,Santa Rosa (NE),1.29
1439,Santa Teresita (BS),10.75
1440,Santa Teresita (CG),11.8
1441,Santo Domingo (AY),4.59
1442,Santo Domingo (IS),23.03
1443,Santo Domingo (NE),4.3
1444,Santol,5.31
1445,Santo Nino (CG),16.74
1446,Santo Nino (WS),30.68
1447,Santo Nino (SC),17.3
1448,Santo Tomas (BS),4.25
1449,Santo Tomas (DN),22.68
1450,Santo Tomas (IA),8.37
1451,Santo Tomas (LU),12.06
1452,Santo Tomas (PA),3.37
1453,Santo Tomas (PS),10.72
1454,Sual,10.1
1455,Subic,10.25
1456,Sudipen,3.95
1457,Sugbongcogon,17.89
1458,Sugpon,10.08
1459,Sulat,45.56
1460,Sulop,16.12
1461,Sultan Dumalondong,88.08
1462,Sultan Kudarat,58.88
1463,Sultan Mastura,59.75
1464,Sultan Naga Dimaporo,27.7
1465,Sultan Sa Barongis,67.09
1466,Sumilao,32.26
1467,Sumisip,72.24
1468,Surallah,17.9
1469,Surigao,24.7
1470,Suyo,7.88
1471,Taal,8.84
1472,Tabaco,19.83
1473,Tabango,30.81
1474,Tabina,37.88
1475,Tabogon,21.5
1476,Tabontabon,30.61
1477,Tabuan-Lasa,85.88
1478,Tabuelan,22.2
1479,Tabuk,10.6
1480,Tacloban,18.4
1481,Tacurong,10.3
1482,Tadian,18.08
1483,Taft,47.61
1484,Tagana-An,37.23
1485,Tagapul-An,31.62
1486,Tagaytay,5.35
1487,Tagbilaran,3.4
1488,Tagbina,32.66
1489,Tagkawayan,20.92
1490,Tago,29.69
1491,Tagoloan (LN),16.83
1492,Tagoloan (MO),36.46
1493,Tagoloan Ii,85.01
1494,Tagudin,6.4
1495,Taguig,4.1
1496,Tagum,5.5
1497,Talacogon,36.17
1498,Talaingod,49.57
1499,Talakag,43.39
1500,Talalora,37.16
1501,Talavera,4.42
1502,Talayan,70.83
1503,Talibon,26.5
1504,Talipao,82.62
1505,Talisay (BS),24.46
1506,Talisay (CN),10.72
1507,Talisay  (CU),8.2
1508,Talisay (NO),3.52
1509,Talisayan,19.89
1510,Talitay,68.73
1511,Talugtug,5.28
1512,Talusan,42.32
1513,Tambulig,32.33
1514,Tampakan,30.9
1515,Tamparan,73.58
1516,Tampilisan,48.2
1517,Tanauan (BS),20.91
1518,Tanauan (LE),8.74
1519,Tanay,6.37
1520,Tandag,19.13
1521,Tandubas,23.93
1522,Tangalan,15.31
1523,Tangcal,44.07
1524,Tangub,27.5
1525,Tanjay,18.9
1526,Tantangan,26.8
1527,Tanudan,22.29
1528,Tanza,5.24
1529,Tapaz,12.41
1530,Tapul,76.79
1531,Taraka,72.85
1532,Tarangnan,29.87
1533,Tarlac,5.23
1534,Tarragona,38.21
1535,Tayabas,6.26
1536,Tayasan,29.2
1537,Taysan,11.77
1538,Taytay (PN),4.63
1539,Taytay (RL),17.88
1540,Tayug,8.07
1541,Tayum,17.92
1542,T'Boli,45.7
1543,Teresa,4.12
1544,Ternate,11.42
1545,Tiaong,6.78
1546,Tibiao,20.7
1547,Tigaon,28.7
1548,Tigbao,39.46
1549,Tigbauan,15.59
1550,Tinambac,36.77
1551,Tineg,36.35
1552,Tinglayan,27.71
1553,Tingloy,19.08
1554,Tinoc,26.96
1555,Tipo-Tipo,76.61
1556,Titay,33.52
1557,Tiwi,23.58
1558,Tobias Fornier,22.48
1559,Toboso,20.26
1560,Toledo,17.2
1561,Tolosa,20.96
1562,Tomas Oppus,26.49
1563,Tongkil,80.68
1564,Torrijos,20.34
1565,Trece Martires,5.89
1566,Trento,29.57
1567,Trinidad,25.2
1568,Tuao,11.75
1569,Tuba,6.99
1570,Tubajon,35.7
1571,Tubao,3.69
1572,Tubaran,78.27
1573,Tubay,28.84
1574,Tubigon,16.3
1575,Tublay,13.21
1576,Tubo,23.59
1577,Tubod (LN),29.36
1578,Tubod (SN),18.06
1579,Tubungan,25.39
1580,Tuburan (BA),75.52
1581,Tuburan (CU),24.4
1582,Tudela (CU),19.7
1583,Tudela (MC),24.38
1584,Tugaya,70.32
1585,Tuguegarao,4.19
1586,Tukuran,33.36
1587,Tulunan,35.4
1588,Tumauini,21.15
1589,Tunga,18.24
1590,Tungawan,36.3
1591,Tupi,22.5
1592,Turtle Islands,18.57
1593,Tuy,11.88
1594,Ubay,25.7
1595,Umingan,12.82
1596,Ungkaya Pukan,76.76
1597,Unisan,14.64
1598,Upi,50.95
1599,Urbiztondo,18.38
1600,Urdaneta,8.36
1601,Uson,36.45
1602,Uyugan,13.24
1603,Valderrama,42.59
1604,Valencia (BL),22
1605,Valencia (BK),13
1606,Valencia (NR),21.9
1607,Valenzuela,8.9
1608,Valladolid,10.29
1609,Vallehermoso,32.3
1610,Veruela,39.86
1611,Victoria (LA),3.75
1612,Victoria (NS),11.72
1613,Victoria (OR),33.58
1614,Victoria (TC),8.45
1615,Victorias,12.86
1616,Viga,29.05
1617,Vigan,2.42
1618,Villaba,26.25
1619,Villanueva,15.97
1620,Villareal,32.64
1621,Villasis,11.77
1622,Villaverde,12.54
1623,Villaviciosa,19.93
1624,Vincenzo A Sagun,30.81
1625,Vintar,4.18
1626,Vinzons,24.33
1627,Virac,11.16
1628,Wao,65.07
1629,Zamboanga,18
1630,Zamboanguita,17.5
1631,Zaragoza,3.82
1632,Zarraga,10.83
1633,Zumarraga,38.87
